genome_id,genome_name,antibiotic,phenotype,lab_method
562.140870,Escherichia coli 013-E3-S01,ciprofloxacin,Resistant,Disk diffusion
562.57478,Escherichia coli strain PB125,ciprofloxacin,Resistant,Broth dilution
562.97297,Escherichia coli VREC1430,ciprofloxacin,Resistant,Broth dilution
562.140824,Escherichia coli 016-E1-U01,ciprofloxacin,Resistant,Disk diffusion
562.97288,Escherichia coli VREC1082,ciprofloxacin,Resistant,Broth dilution
562.22761,Escherichia coli O4:H5 strain ECO0352,ciprofloxacin,Resistant,Broth dilution
562.97322,Escherichia coli VREC1446,ciprofloxacin,Resistant,Broth dilution
562.96512,Escherichia coli VREC0708,ciprofloxacin,Resistant,Broth dilution
562.22767,Escherichia coli O2:H4 strain ECO0358,ciprofloxacin,Resistant,Broth dilution
562.42734,Escherichia coli strain 403,ciprofloxacin,Resistant,Broth dilution
562.96726,Escherichia coli VREC0868,ciprofloxacin,Resistant,Broth dilution
562.56787,Escherichia coli strain 393-08,ciprofloxacin,Resistant,Disk diffusion
562.42675,Escherichia coli strain 205,ciprofloxacin,Resistant,Broth dilution
562.96516,Escherichia coli VRES0741,ciprofloxacin,Resistant,Broth dilution
562.45619,Escherichia coli strain EC_52,ciprofloxacin,Resistant,Disk diffusion
562.96847,Escherichia coli VRES1047,ciprofloxacin,Resistant,Broth dilution
562.57499,Escherichia coli strain PB356,ciprofloxacin,Resistant,Broth dilution
562.57399,Escherichia coli strain W2_1_ERB1,ciprofloxacin,Resistant,Broth dilution
562.42802,Escherichia coli strain M43,ciprofloxacin,Resistant,Broth dilution
562.99842,Escherichia coli e95d699e-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.140861,Escherichia coli 004-E2-U01,ciprofloxacin,Resistant,Disk diffusion
562.97228,Escherichia coli VRES1432,ciprofloxacin,Resistant,Broth dilution
562.42766,Escherichia coli strain M12,ciprofloxacin,Resistant,Broth dilution
562.97059,Escherichia coli VREC1182,ciprofloxacin,Resistant,Broth dilution
562.23481,Escherichia coli O1:H6 strain ECO1046,ciprofloxacin,Resistant,Agar dilution
562.100882,Escherichia coli ce5dd27c-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.100139,Escherichia coli ef586f10-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.42722,Escherichia coli strain 344,ciprofloxacin,Resistant,Broth dilution
562.97254,Escherichia coli VRES1496,ciprofloxacin,Resistant,Broth dilution
562.100183,Escherichia coli b42e845a-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.22595,Escherichia coli O25:H4 strain ECO0171,ciprofloxacin,Resistant,Broth dilution
562.96446,Escherichia coli VRES0709,ciprofloxacin,Resistant,Broth dilution
562.23396,Escherichia coli O25:H4 strain ECO1163,ciprofloxacin,Resistant,Agar dilution
562.65791,Escherichia coli strain CFS0360,ciprofloxacin,Resistant,Disk diffusion
562.23928,Escherichia coli O15:H1 strain ECO0546,ciprofloxacin,Resistant,Agar dilution
562.140894,Escherichia coli 006-E1-DxU,ciprofloxacin,Resistant,Disk diffusion
562.96654,Escherichia coli VREC0853,ciprofloxacin,Resistant,Broth dilution
562.100361,Escherichia coli 43a7d830-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.57441,Escherichia coli strain F1_7_ERB1,ciprofloxacin,Resistant,Broth dilution
562.42701,Escherichia coli strain 265,ciprofloxacin,Resistant,Broth dilution
562.96484,Escherichia coli VRES0715,ciprofloxacin,Resistant,Broth dilution
562.28567,Escherichia coli strain AR_0370,ciprofloxacin,Resistant,Broth dilution
562.57229,Escherichia coli strain 24742_1#188,ciprofloxacin,Resistant,Broth dilution
562.56851,Escherichia coli strain 51-16,ciprofloxacin,Resistant,Disk diffusion
562.58731,Escherichia coli strain 14072934,ciprofloxacin,Resistant,Broth dilution
562.45400,Escherichia coli strain BR29-DEC,ciprofloxacin,Resistant,Disk diffusion
562.144931,Escherichia coli 20200203_MGL_06,ciprofloxacin,Resistant,Disk diffusion
562.98219,Escherichia coli 71ada43a-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.42854,Escherichia coli strain MUGSI_257,ciprofloxacin,Resistant,Broth dilution
562.59220,Escherichia coli strain PBIO1945,ciprofloxacin,Resistant,Broth dilution
562.99714,Escherichia coli a30f2f80-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.96832,Escherichia coli VREC0954,ciprofloxacin,Resistant,Broth dilution
562.140912,Escherichia coli 008-E1-S06,ciprofloxacin,Resistant,Disk diffusion
562.99597,Escherichia coli a5a2842c-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.100772,Escherichia coli f5f50298-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.96792,Escherichia coli VRES0998,ciprofloxacin,Resistant,Broth dilution
562.99633,Escherichia coli 8ea9896e-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.97475,Escherichia coli VREC1599,ciprofloxacin,Resistant,Broth dilution
562.58740,Escherichia coli strain 15056420,ciprofloxacin,Resistant,Broth dilution
562.23261,Escherichia coli O25:H4 strain ECO0895,ciprofloxacin,Resistant,Agar dilution
562.45618,Escherichia coli strain EC_59,ciprofloxacin,Resistant,Disk diffusion
562.97309,Escherichia coli VRES1505,ciprofloxacin,Resistant,Broth dilution
562.23399,Escherichia coli O25:H4 strain ECO1295,ciprofloxacin,Resistant,Agar dilution
562.57506,Escherichia coli strain PB456,ciprofloxacin,Resistant,Broth dilution
562.56794,Escherichia coli strain 449-08-1,ciprofloxacin,Resistant,Disk diffusion
562.97161,Escherichia coli VRES1376,ciprofloxacin,Resistant,Broth dilution
562.135582,Escherichia coli 20200203_MGL_05,ciprofloxacin,Resistant,Disk diffusion
562.140876,Escherichia coli 010-E1-DxU-E_coli,ciprofloxacin,Resistant,Disk diffusion
562.57087,Escherichia coli strain 24742_1#4,ciprofloxacin,Resistant,Broth dilution
562.140828,Escherichia coli 016-E1-S06,ciprofloxacin,Resistant,Disk diffusion
562.135561,Escherichia coli MGL_91,ciprofloxacin,Resistant,Disk diffusion
562.58715,Escherichia coli strain 14050800,ciprofloxacin,Resistant,Broth dilution
562.42646,Escherichia coli strain 145,ciprofloxacin,Resistant,Broth dilution
562.100678,Escherichia coli a0b417ba-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.96744,Escherichia coli VREC1630,ciprofloxacin,Resistant,Broth dilution
562.45601,Escherichia coli strain EC_92,ciprofloxacin,Resistant,Disk diffusion
562.56767,Escherichia coli strain 1036-14,ciprofloxacin,Resistant,Disk diffusion
562.97171,Escherichia coli VRES1379,ciprofloxacin,Resistant,Broth dilution
562.22672,Escherichia coli O17:H18 strain ECO0260,ciprofloxacin,Resistant,Broth dilution
562.97391,Escherichia coli VREC1507,ciprofloxacin,Resistant,Broth dilution
562.42652,Escherichia coli strain 155,ciprofloxacin,Resistant,Broth dilution
562.42775,Escherichia coli strain M20,ciprofloxacin,Resistant,Broth dilution
562.22499,Escherichia coli O25:H4 strain ECO0072,ciprofloxacin,Resistant,Broth dilution
562.56771,Escherichia coli strain 1043-14,ciprofloxacin,Resistant,Disk diffusion
562.97004,Escherichia coli VRES1156,ciprofloxacin,Resistant,Broth dilution
562.96598,Escherichia coli VREC0797,ciprofloxacin,Resistant,Broth dilution
562.23140,Escherichia coli O15:H1 strain ECO0567,ciprofloxacin,Resistant,MIC
562.96907,Escherichia coli VRES1108,ciprofloxacin,Resistant,Broth dilution
562.135579,Escherichia coli MGL_1560,ciprofloxacin,Resistant,Disk diffusion
562.100653,Escherichia coli 9f495bf6-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.57393,Escherichia coli strain W1_4_ERB1,ciprofloxacin,Resistant,Broth dilution
562.29008,Escherichia coli strain AR437,ciprofloxacin,Resistant,Broth dilution
562.42817,Escherichia coli strain M7,ciprofloxacin,Resistant,Broth dilution
562.42671,Escherichia coli strain 199,ciprofloxacin,Resistant,Broth dilution
562.96970,Escherichia coli VREC1063,ciprofloxacin,Resistant,Broth dilution
562.100344,Escherichia coli 410e1a62-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.96441,Escherichia coli VRES0706,ciprofloxacin,Resistant,Broth dilution
562.22518,Escherichia coli O25:H4 strain ECO0092,ciprofloxacin,Resistant,Broth dilution
562.99755,Escherichia coli 8d953362-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Resistant,Disk diffusion
562.96998,Escherichia coli VRES1155,ciprofloxacin,Resistant,Broth dilution
562.96935,Escherichia coli VRES1610,ciprofloxacin,Resistant,Broth dilution
562.17359,Escherichia coli strain 81009,ciprofloxacin,Resistant,Broth dilution
562.23366,Escherichia coli NA:H12 strain ECO1131,ciprofloxacin,Susceptible,Agar dilution
562.100284,Escherichia coli c2355e0c-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.7575,Escherichia coli strain 300795_aEPEC,ciprofloxacin,Susceptible,Broth dilution
562.22926,Escherichia coli O18:H7 strain ECO0536,ciprofloxacin,Susceptible,Agar dilution
562.100324,Escherichia coli 0a460ee0-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23327,Escherichia coli O17:H18 strain ECO1039,ciprofloxacin,Susceptible,Agar dilution
562.100483,Escherichia coli fe66ab48-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100588,Escherichia coli 5a78905e-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100064,Escherichia coli 41abb146-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22567,Escherichia coli O19:H4 strain ECO0142,ciprofloxacin,Susceptible,Broth dilution
562.99133,Escherichia coli 94416964-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.7790,Escherichia coli strain 100446,ciprofloxacin,Susceptible,Broth dilution
562.22546,Escherichia coli O17:H18 strain ECO0121,ciprofloxacin,Susceptible,Broth dilution
562.99216,Escherichia coli 5fe2228a-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23448,Escherichia coli O86:H18 strain ECO1012,ciprofloxacin,Susceptible,Agar dilution
562.23036,Escherichia coli O131:H45 strain ECO0672,ciprofloxacin,Susceptible,Agar dilution
562.98938,Escherichia coli 8a7ce8fe-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23797,Escherichia coli O6:H1 strain ECO0755,ciprofloxacin,Susceptible,Agar dilution
562.99775,Escherichia coli cffb363e-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98288,Escherichia coli 9178dae6-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100804,Escherichia coli 03c7b7e4-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100047,Escherichia coli 21a77af6-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99671,Escherichia coli 5477873c-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100696,Escherichia coli 815c04a8-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22819,Escherichia coli O6:H1 strain ECO0418,ciprofloxacin,Susceptible,Broth dilution
562.7687,Escherichia coli strain 400654_aEPEC,ciprofloxacin,Susceptible,Broth dilution
562.100052,Escherichia coli 228b5046-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97906,Escherichia coli 890fc8ba-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23824,Escherichia coli O13/O135:H4 strain ECO1087,ciprofloxacin,Susceptible,MIC
562.100479,Escherichia coli fc9fe3e2-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99016,Escherichia coli 7747bb74-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22916,Escherichia coli O6:H1 strain ECO0525,ciprofloxacin,Susceptible,MIC
562.99514,Escherichia coli 8f24e916-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.42728,Escherichia coli strain 369,ciprofloxacin,Susceptible,Broth dilution
562.23299,Escherichia coli O2:H4 strain ECO0949,ciprofloxacin,Susceptible,MIC
562.96690,Escherichia coli VRES0859,ciprofloxacin,Susceptible,Broth dilution
562.22876,Escherichia coli O16:H5 strain ECO0366,ciprofloxacin,Susceptible,Broth dilution
562.100556,Escherichia coli d0b83f26-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22804,Escherichia coli O1:H7 strain ECO0402,ciprofloxacin,Susceptible,Broth dilution
562.23243,Escherichia coli O6:H1 strain ECO0871,ciprofloxacin,Susceptible,MIC
562.100896,Escherichia coli d29d539e-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100550,Escherichia coli e52da4e6-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98533,Escherichia coli b1fffa20-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.96822,Escherichia coli VREC0963,ciprofloxacin,Susceptible,Broth dilution
562.99640,Escherichia coli 9124688a-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57092,Escherichia coli strain 24742_1#277,ciprofloxacin,Susceptible,Broth dilution
562.96754,Escherichia coli VREC0897,ciprofloxacin,Susceptible,Broth dilution
562.97865,Escherichia coli 0c61f4aa-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22614,Escherichia coli O159:H21 strain ECO0190,ciprofloxacin,Susceptible,Broth dilution
562.100229,Escherichia coli de490efe-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57227,Escherichia coli strain 24742_1#347,ciprofloxacin,Susceptible,Broth dilution
562.99368,Escherichia coli a6405382-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98658,Escherichia coli 192a119a-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22640,Escherichia coli O8:H4 strain ECO0228,ciprofloxacin,Susceptible,Broth dilution
562.97015,Escherichia coli VREC1117,ciprofloxacin,Susceptible,Broth dilution
562.99659,Escherichia coli d7c60b7c-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99239,Escherichia coli 88074fca-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57165,Escherichia coli strain 24742_1#141,ciprofloxacin,Susceptible,Broth dilution
562.100676,Escherichia coli a0e659a0-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99066,Escherichia coli 16d6a3ea-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97010,Escherichia coli VREC1115,ciprofloxacin,Susceptible,Broth dilution
562.98138,Escherichia coli 0907df2c-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97939,Escherichia coli b506a642-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23810,Escherichia coli O2:H6 strain ECO1079,ciprofloxacin,Susceptible,MIC
562.100724,Escherichia coli 98ff30b8-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22486,Escherichia coli O83:H42 strain ECO0059,ciprofloxacin,Susceptible,Broth dilution
562.23178,Escherichia coli O166:H15 strain ECO0795,ciprofloxacin,Susceptible,MIC
562.98170,Escherichia coli 4927bd20-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.145074,Escherichia coli PT_EC0154,ciprofloxacin,Susceptible,Disk diffusion
562.100007,Escherichia coli 888f8c46-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97084,Escherichia coli VREC1189,ciprofloxacin,Susceptible,Broth dilution
562.97910,Escherichia coli 85f617ba-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23198,Escherichia coli O1:H7 strain ECO0821,ciprofloxacin,Susceptible,MIC
562.97066,Escherichia coli VREC1179,ciprofloxacin,Susceptible,Broth dilution
562.97122,Escherichia coli VREC1205,ciprofloxacin,Susceptible,Broth dilution
562.57310,Escherichia coli strain 24742_1#264,ciprofloxacin,Susceptible,Broth dilution
562.7683,Escherichia coli strain 201381_aEPEC,ciprofloxacin,Susceptible,Broth dilution
562.57121,Escherichia coli strain 24742_1#53,ciprofloxacin,Susceptible,Broth dilution
562.97974,Escherichia coli b92440d6-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98444,Escherichia coli 6a2bb2b0-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100412,Escherichia coli 7d114d5e-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.96478,Escherichia coli VREC0669,ciprofloxacin,Susceptible,Broth dilution
562.100625,Escherichia coli cc0a5d3e-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98180,Escherichia coli 3539a490-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.144950,Escherichia coli PT_EC0155,ciprofloxacin,Susceptible,Disk diffusion
562.100484,Escherichia coli fe46d2be-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98291,Escherichia coli cc418290-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23873,Escherichia coli O13/O135:H4 strain ECO0910,ciprofloxacin,Susceptible,MIC
562.100950,Escherichia coli 61fb23fa-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100821,Escherichia coli f1b77224-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100280,Escherichia coli 7332592c-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99308,Escherichia coli 80036204-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99660,Escherichia coli dc82d00a-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98750,Escherichia coli 8a49140c-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97774,Escherichia coli 1979c456-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23918,Escherichia coli O18:H5 strain ECO1253,ciprofloxacin,Susceptible,Agar dilution
562.7655,Escherichia coli strain 300711_aEPEC,ciprofloxacin,Susceptible,Broth dilution
562.23743,Escherichia coli NA:H19 strain ECO1479,ciprofloxacin,Susceptible,MIC
562.22437,Escherichia coli O1:H7 strain ECO0010,ciprofloxacin,Susceptible,Broth dilution
562.7758,Escherichia coli strain 402635,ciprofloxacin,Susceptible,Broth dilution
562.100190,Escherichia coli ad1e27c4-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98351,Escherichia coli b66ec960-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98003,Escherichia coli 09c2b482-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23320,Escherichia coli O6:H31 strain ECO0973,ciprofloxacin,Susceptible,MIC
562.57366,Escherichia coli strain PB308,ciprofloxacin,Susceptible,Broth dilution
562.23221,Escherichia coli O75:H31 strain ECO0844,ciprofloxacin,Susceptible,Agar dilution
562.98960,Escherichia coli b8907e9a-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97443,Escherichia coli VREC1558,ciprofloxacin,Susceptible,Broth dilution
562.99467,Escherichia coli a1ef40d6-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99563,Escherichia coli e3473c06-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100721,Escherichia coli ade7348a-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22830,Escherichia coli O6:H31 strain ECO0442,ciprofloxacin,Susceptible,MIC
562.22957,Escherichia coli O6:H1 strain ECO0573,ciprofloxacin,Susceptible,MIC
562.98275,Escherichia coli 9424ce8a-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.96535,Escherichia coli VREC0722,ciprofloxacin,Susceptible,Broth dilution
562.57093,Escherichia coli strain 24742_1#278,ciprofloxacin,Susceptible,Broth dilution
562.23621,Escherichia coli O17:H18 strain ECO1335,ciprofloxacin,Susceptible,Agar dilution
562.98660,Escherichia coli b0a6c2b2-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23579,Escherichia coli O2:H5 strain ECO1182,ciprofloxacin,Susceptible,Agar dilution
562.99783,Escherichia coli c8d2e410-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99574,Escherichia coli e7530c08-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
